order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,payment_sequential,payment_type,payment_installments,payment_value,order_day,order_hour
4cb6724895c8e8ab39e7b344bde87e22,72024934cd5851876fea593673f1fc38,delivered,2018-05-06 16:02:37,2018-05-06 16:30:45,2018-05-07 14:56:00,2018-05-10 20:23:58,2018-05-23,6dcfbf03e3b9454a0a0f197f6eed055d,15801,catanduva,SP,1.0,credit_card,3.0,447.0,Sunday,16
c72c0ab643f76818c56b7c135e806360,399caeab35aff97623b1e8fc27bd55a8,delivered,2018-01-17 21:35:32,2018-01-17 21:50:25,2018-01-19 00:15:42,2018-01-20 11:39:53,2018-02-01,e79940ac70f06b81c97a65fd77786848,4211,sao paulo,SP,1.0,credit_card,1.0,107.85,Wednesday,21
12fb8b575f3f6d58ccbafba1294177e5,ba0cb3c8fdd57a9f03fe71f48986dd8c,delivered,2018-08-25 13:07:13,2018-08-28 03:45:21,2018-08-28 11:33:00,2018-08-29 18:36:36,2018-08-30,e1e31ea94bc398a8158ff5e7724fb645,9626,sao bernardo do campo,SP,1.0,boleto,1.0,20.38,Saturday,13
7c67e69218256034fdfb7f4507c85906,6f4b3d02722aedcb77dab393bc2d019b,delivered,2018-03-13 23:35:05,2018-03-13 23:48:05,2018-03-14 21:08:54,2018-03-21 23:05:41,2018-03-23,81e1c78e63704408fb9040e531a461bf,1259,sao paulo,SP,1.0,credit_card,1.0,98.16,Tuesday,23
07b1682544dc5cbc0eb87fb56e1374b5,d8a0e0a95a125e99270837c560431d9d,delivered,2018-08-09 23:44:30,2018-08-09 23:55:13,2018-08-13 10:56:00,2018-08-17 19:58:31,2018-08-20,9bdeb44994c8a469d0555497fd70c3d5,5842,sao paulo,SP,1.0,credit_card,2.0,108.43,Thursday,23
7a51623eac0baa7ced238c796b3ed548,5035374c3dbc630f2e7b94479238d566,delivered,2018-03-24 15:40:00,2018-03-27 03:51:10,2018-03-27 18:18:43,2018-04-07 00:20:40,2018-05-07,267b78924d58c06f82081ded41b81d65,13566,sao carlos,SP,1.0,boleto,1.0,171.87,Saturday,15
bd8140fa5a6e24ece48b36114f0fda66,dfabe2a9f4e2fc9e248eda9e0d80a369,delivered,2018-06-12 09:06:42,2018-06-12 09:18:33,2018-06-14 14:35:00,2018-06-18 16:36:55,2018-07-12,ee4fb55368c4c4fa5069f4c7cbe0ed2e,13087,campinas,SP,1.0,credit_card,10.0,1992.42,Tuesday,9
dae7f9d0e25515e268456f392f53751e,5532be41e9d5c92ba7a6b9c6937d429e,delivered,2018-07-19 20:33:49,2018-07-19 20:45:12,2018-07-23 10:04:00,2018-07-24 12:08:26,2018-08-01,e4ccba2bd3c63fd05d8db68df49391f5,6765,taboao da serra,SP,1.0,credit_card,1.0,88.0,Thursday,20
ab30819331b8ee6115370bcfa01a8350,6bf24ac0cc80579b649a21ebb41ecd51,delivered,2018-08-09 14:58:57,2018-08-09 17:15:16,2018-08-10 13:55:00,2018-08-15 20:44:24,2018-08-22,e113cb9c49920e9c491c8d676483ebe6,4805,sao paulo,SP,1.0,credit_card,4.0,444.66,Thursday,14
e4e28f77bd50442ca9e5d0b0fd55c7bc,c7dec618e4985d345609d98e43240ce6,delivered,2018-08-19 12:33:05,2018-08-20 11:35:17,2018-08-20 12:34:00,2018-08-23 18:58:55,2018-08-31,f2b9c7bc1551f6b12ae7581d792da02e,13348,indaiatuba,SP,1.0,credit_card,6.0,125.77,Sunday,12
8087ec71e393d4dc6fc48041fe63cd51,b8dfb418e6cad762b91febf827d4b2e5,delivered,2018-05-14 10:03:57,2018-05-14 10:15:20,2018-05-14 14:25:00,2018-05-15 19:12:01,2018-05-25,ae85516c85361785d9151930418af0cb,4013,sao paulo,SP,1.0,credit_card,3.0,179.68,Monday,10
d3aae1141577275792d2c2b724f49819,70bbf6c3c79d50bbe43fff88f778a647,delivered,2018-02-05 17:57:06,2018-02-05 18:15:34,2018-02-06 21:33:13,2018-02-08 03:07:29,2018-02-21,91fc3f0cd040b13a738de0f4121f2831,9190,santo andre,SP,1.0,credit_card,2.0,167.07,Monday,17
8b1386c62489fa3207c75cddb43f7e5d,d358024dec4f6978797c2b67f1acd4b3,delivered,2018-05-18 00:35:10,2018-05-18 03:56:23,2018-05-18 14:57:00,2018-05-22 17:26:31,2018-05-28,c5cc0bee4b73138ed973a1720df085aa,8579,itaquaquecetuba,SP,4.0,voucher,1.0,0.39,Friday,0
8b1386c62489fa3207c75cddb43f7e5d,d358024dec4f6978797c2b67f1acd4b3,delivered,2018-05-18 00:35:10,2018-05-18 03:56:23,2018-05-18 14:57:00,2018-05-22 17:26:31,2018-05-28,c5cc0bee4b73138ed973a1720df085aa,8579,itaquaquecetuba,SP,3.0,voucher,1.0,0.37,Friday,0
8b1386c62489fa3207c75cddb43f7e5d,d358024dec4f6978797c2b67f1acd4b3,delivered,2018-05-18 00:35:10,2018-05-18 03:56:23,2018-05-18 14:57:00,2018-05-22 17:26:31,2018-05-28,c5cc0bee4b73138ed973a1720df085aa,8579,itaquaquecetuba,SP,2.0,voucher,1.0,12.61,Friday,0
8b1386c62489fa3207c75cddb43f7e5d,d358024dec4f6978797c2b67f1acd4b3,delivered,2018-05-18 00:35:10,2018-05-18 03:56:23,2018-05-18 14:57:00,2018-05-22 17:26:31,2018-05-28,c5cc0bee4b73138ed973a1720df085aa,8579,itaquaquecetuba,SP,1.0,voucher,1.0,24.82,Friday,0
2555b76d4dee02026ccde36884f09c84,62c4a02553777be2e7e3c17581e083f5,delivered,2018-08-14 07:54:20,2018-08-14 08:25:12,2018-08-14 13:11:00,2018-08-15 11:58:42,2018-08-21,2d7d009b35fd30434c8753a42e6a339d,9941,diadema,SP,1.0,credit_card,5.0,226.65,Tuesday,7
11fb3a6f90bfba7e4b6717e62fe6cbc1,4af4975d2cb4cecda86dcc1716bd2f14,delivered,2018-08-07 22:36:06,2018-08-07 22:45:18,2018-08-14 09:39:00,2018-08-15 20:02:35,2018-08-10,36bd892f6057fa876faf6352fe330a6a,12310,jacarei,SP,1.0,credit_card,1.0,139.56,Tuesday,22
5d0db9d992f9f02d3bdca8a7e64c2c27,228197f0dbebc485b65d117dee5bc7d5,delivered,2018-06-08 16:36:35,2018-06-08 19:31:01,2018-06-14 14:17:00,2018-06-15 10:55:58,2018-06-21,6e8bdf119d6b66eb1317ece4c25f9f34,3585,sao paulo,SP,1.0,credit_card,2.0,163.43,Friday,16
b2f832c9f6b30237f231cfc09f82ffbc,dc7b3fbf491155c69e07b131497d4493,delivered,2018-08-25 20:08:25,2018-08-25 20:24:15,2018-08-27 15:18:00,2018-08-28 21:12:21,2018-08-30,878ddb99a1af6e5b498057efe78a6173,4138,sao paulo,SP,1.0,credit_card,1.0,38.37,Saturday,20
2fdca5b7401ab483f6f3ef78f46f32f2,adf266ab12f2957c0df3d71579732dec,delivered,2018-06-05 17:40:36,2018-06-07 03:12:31,2018-06-07 13:32:00,2018-06-10 14:37:37,2018-07-12,67269541bc1e81487b0e59abad562bb1,2201,sao paulo,SP,1.0,boleto,1.0,81.47,Tuesday,17
e4f9f2ec9d36b1dd79294049aa6076c4,2f6329aaea64611749c9d0910d486422,delivered,2018-04-04 09:04:20,2018-04-04 09:15:27,2018-04-07 01:16:56,2018-04-11 18:42:07,2018-04-20,5750845e565a1d60844f34aca08c5eea,3169,sao paulo,SP,1.0,credit_card,6.0,84.57,Wednesday,9
9d973dba6f397c6270c81dd253e977f8,39b63c587a67ad257832378a0c2d14ff,delivered,2018-03-01 22:48:01,2018-03-02 22:55:27,2018-03-06 19:05:06,2018-03-11 20:47:23,2018-03-13,b5522c0d915588419655dc549f02a4cd,5859,sao paulo,SP,1.0,credit_card,2.0,193.71,Thursday,22
d4eff6641558ecdca48ded390ea2e5a9,743d5f9183ff8a1f2f80103605137dcb,delivered,2018-07-26 12:13:58,2018-07-26 12:25:20,2018-07-26 14:26:00,2018-08-01 21:33:57,2018-08-09,d76e1d31bcf40d163e5b01710e306154,3928,sao paulo,SP,1.0,credit_card,8.0,106.75,Thursday,12
7fd7278c76aae9bebdb986cfcd977150,60c16eb41f3a799f846a7789e5ff7346,delivered,2018-05-21 01:09:57,2018-05-21 01:37:52,2018-05-24 16:15:00,2018-05-25 16:07:37,2018-05-30,62723280acb06d0262089399552c8f20,1154,sao paulo,SP,1.0,credit_card,3.0,165.95,Monday,1
c77dc8cf9ea2034e02bdfe5231d51423,80db197009855f59c9777f86181fb1e2,delivered,2018-02-26 14:02:32,2018-02-26 14:15:30,2018-02-27 20:04:14,2018-03-05 21:37:08,2018-03-12,cfd26abd8d2819eed1ff52a014b6bc50,13806,mogi mirim,SP,1.0,credit_card,4.0,130.1,Monday,14
884199734cfb1a00ae1fd610a03e8a4e,fad867ccc296df4399f09533c10bb693,delivered,2018-03-12 12:35:35,2018-03-12 14:08:39,2018-03-13 17:58:53,2018-03-21 20:47:32,2018-03-29,3e37bc37821d52ca9c55e137630846da,6110,osasco,SP,1.0,credit_card,2.0,85.08,Monday,12
de9b643d6a5e2c0aebb7526ffae6ae87,90bdca238ab39f1c20beebb44823f09a,delivered,2018-05-27 15:19:36,2018-05-27 15:35:36,2018-05-29 07:30:00,2018-06-08 17:11:39,2018-06-13,140a3c2d54332f66b3d0bca9b83eb8e6,8430,sao paulo,SP,1.0,credit_card,2.0,116.63,Sunday,15
e897fcc9001681522b0e07a8ce043a54,a1d11aafbfa95e730795d41d465cad97,delivered,2018-07-02 21:39:45,2018-07-02 21:55:18,2018-07-03 17:14:00,2018-07-05 20:51:38,2018-07-20,4008bb8eea2a5c2e193d0173aed366a0,8560,poa,SP,1.0,credit_card,6.0,138.07,Monday,21
0b48910785067fb42fce896aaaf7ce81,4c5aad2fced1c04f3d972de3e17e7e87,delivered,2018-02-28 02:01:39,2018-02-28 02:40:22,2018-03-01 01:19:32,2018-03-06 20:13:00,2018-03-19,4f37b187b2d58f32f0739d1d4d9a12b1,7700,caieiras,SP,1.0,credit_card,2.0,110.2,Wednesday,2
f783f9fd0c31d9ae64335958eae7389e,ed437019171aeaf2ce8ce508409b2075,delivered,2018-04-01 12:57:16,2018-04-01 13:47:29,2018-04-03 20:48:44,2018-04-04 22:08:38,2018-04-12,b0824f586ad623e0473a1934d7fab615,6120,osasco,SP,1.0,credit_card,8.0,208.25,Sunday,12
5cbd9f724bf2bb1228325202f5876737,91f272c0d426f8da332fa27e049b6354,delivered,2018-04-26 20:11:31,2018-04-27 03:30:40,2018-04-27 15:54:00,2018-05-04 19:32:32,2018-05-15,2fd07dc5dbae616986e00fb72e7a779b,12324,jacarei,SP,1.0,boleto,1.0,58.16,Thursday,20
7061cd4574453f33b42776247c247ac7,c3026de69a46c492b925e7ece4d9fc94,delivered,2018-01-22 22:42:18,2018-01-23 22:34:50,2018-01-26 18:46:33,2018-01-29 22:44:12,2018-02-09,4d2a058cead19bc1e7b3580be5893b2b,9572,sao caetano do sul,SP,1.0,voucher,1.0,130.0,Monday,22
fd47c5bff066db9c23dc6fa434d47bf8,93b618f344f57047d598681287660c5c,delivered,2018-05-09 10:52:33,2018-05-09 11:11:40,2018-05-09 14:08:00,2018-05-10 13:08:27,2018-05-17,ee19e90c10b84845763ac8fc0e9efba4,7090,guarulhos,SP,1.0,credit_card,2.0,52.38,Wednesday,10
90c12c43daa0435fe23b69ff3f76d8ee,0078867a1043bd408c6134cf5ca1bbf5,delivered,2018-06-20 14:17:15,2018-06-20 14:38:41,2018-06-21 13:09:00,2018-06-29 10:28:27,2018-07-19,0be419a69453900fff1337bc4c3e0f0f,3022,sao paulo,SP,1.0,credit_card,2.0,94.74,Wednesday,14
02a54d22a5cd81b89c0a40bf9a75d9a4,b17fac8443f1de9cc84df6d153550260,delivered,2018-03-20 14:19:47,2018-03-20 14:35:39,2018-03-27 04:28:43,2018-03-27 21:59:00,2018-04-02,324d6b624ac5bf4d854871935c172b2c,4719,sao paulo,SP,1.0,credit_card,2.0,55.04,Tuesday,14
f83002f1a05b7514c1b8c04d72a31611,43c4f6a444e93844407d55ad85958070,delivered,2018-07-31 18:22:38,2018-07-31 19:40:18,2018-08-03 04:07:00,2018-08-06 13:31:55,2018-08-10,99ed8f3804f84832434ca928bcdee624,1451,sao paulo,SP,1.0,credit_card,1.0,56.29,Tuesday,18
ccb6252838b1f9b4df467fe221e1f722,f449fd9a4efcb0cea3b97c27c05bae01,delivered,2018-06-22 15:54:48,2018-06-22 16:20:13,2018-06-26 12:40:00,2018-06-27 15:18:54,2018-07-13,7ae3bf22d9fabf9817cb4ce68916d101,7803,franco da rocha,SP,1.0,voucher,1.0,6.68,Friday,15
ccb6252838b1f9b4df467fe221e1f722,f449fd9a4efcb0cea3b97c27c05bae01,delivered,2018-06-22 15:54:48,2018-06-22 16:20:13,2018-06-26 12:40:00,2018-06-27 15:18:54,2018-07-13,7ae3bf22d9fabf9817cb4ce68916d101,7803,franco da rocha,SP,2.0,voucher,1.0,333.79,Friday,15
cc6888dae9988bd99a2a190a7aa98431,4eb9eccb3b24a747f725dbee821a88b7,delivered,2018-04-05 16:30:55,2018-04-05 16:49:49,2018-04-07 00:46:41,2018-04-12 10:54:30,2018-04-26,15f755c9f45213070f1b781ed78ea55c,1151,sao paulo,SP,1.0,credit_card,2.0,116.66,Thursday,16
1bbd797e11dcb66d689e9b52df1784e9,68401f5c05de1fc6006bf56f4bd3b5a6,delivered,2018-03-15 23:46:36,2018-03-16 00:09:19,2018-03-19 21:32:18,2018-03-20 22:12:18,2018-03-27,0152897024d0ddad70baafe17ed705f4,4533,sao paulo,SP,1.0,credit_card,5.0,96.87,Thursday,23
16b7de5d7e5c3c000744a76ea1861471,6cb66926d3e4e83573c916b52984b85e,delivered,2018-05-18 17:59:02,2018-05-18 18:19:30,2018-05-29 09:26:00,2018-06-04 18:11:53,2018-06-01,7ff834d56bbd7badbcb19e133cf92c49,1326,sao paulo,SP,1.0,credit_card,1.0,112.02,Friday,17
e4caa41927fbe29b65e8a4b2b34a7b94,00b366712a38454d2e62c9d2509d0623,delivered,2018-03-16 13:35:35,2018-03-16 13:49:37,2018-03-24 00:50:48,2018-03-27 20:54:43,2018-04-12,271850b8783a2378c477328f60413b47,3476,sao paulo,SP,1.0,credit_card,2.0,368.52,Friday,13
55f4f83d7685e3e84fe9ee9fdc7c953c,8f056c120647ff44d360ba69b0619898,delivered,2018-08-13 08:53:47,2018-08-13 09:05:15,2018-08-13 11:22:00,2018-08-17 17:12:01,2018-08-23,223c97ccbce9be6184d48379f0362e48,4709,sao paulo,SP,1.0,credit_card,2.0,94.04,Monday,8
c98702de62a296ed395ffb076e6548d3,b0b3e91d984eb956eec6cf1de6dd717d,delivered,2018-04-10 09:43:18,2018-04-10 09:55:20,2018-04-12 00:23:37,2018-04-21 00:19:13,2018-05-03,3938aaf2d3d9bbfc85320cba24f61c7c,6523,santana de parnaiba,SP,1.0,credit_card,1.0,87.54,Tuesday,9
edd810dc89c1eed484c29e04e184e8cf,dd0913a1304652981fc83655421b3f8c,delivered,2018-02-27 19:14:19,2018-02-27 19:30:22,2018-03-01 00:04:57,2018-03-01 17:22:13,2018-03-13,e39d2a4355a915639b7799e0a93b9ee3,1144,sao paulo,SP,1.0,credit_card,5.0,244.91,Tuesday,19
b22b9811c2074480cc93f9e8b8e4c8b5,3d5611fadabfffc730fbbffaeb7cecbf,delivered,2018-06-03 13:21:09,2018-06-03 13:35:12,2018-06-04 15:14:00,2018-06-09 19:41:41,2018-07-27,46abf00c97df5cc24545eef3ffbe0463,9130,santo andre,SP,1.0,credit_card,3.0,151.46,Sunday,13
5f4942fc3a59f2e62ae534f981105954,887b8a65e05f6ac52b0084002f88b30d,delivered,2018-03-01 08:07:37,2018-03-01 08:29:07,2018-03-01 20:12:36,2018-03-07 22:51:51,2018-03-21,bde6157addccf5749c409e1333ecb108,13045,campinas,SP,1.0,credit_card,1.0,57.48,Thursday,8
cb9a6504c8ba700db40dcf1442725189,d632722bcb3ae214fa649315518a96e5,delivered,2018-06-05 13:18:08,2018-06-05 14:31:42,2018-06-05 13:25:00,2018-06-18 19:04:24,2018-07-13,0d5746e284218d1d02e9cf3952c0d1ae,19010,presidente prudente,SP,1.0,credit_card,3.0,88.36,Tuesday,13
ac7d1a865466115f5fb92c5437caf6a7,adf00ef90563974803ef5bf381313946,delivered,2018-04-18 12:01:12,2018-04-18 12:15:26,2018-04-18 21:08:22,2018-04-26 19:46:28,2018-05-09,f20818da0b2dd7b80dcb31bf3c078a67,15860,ibira,SP,1.0,credit_card,1.0,113.05,Wednesday,12
cccfbfbaf4b86752d9c060eb2da0f828,08e013ad5df86a6cda3d1e9be0a2cf0c,delivered,2018-03-30 21:58:17,2018-03-30 22:10:10,2018-04-03 23:39:01,2018-04-07 00:27:23,2018-04-12,9527f3928d63e2ecf9b96b3baad3b13d,7093,guarulhos,SP,1.0,credit_card,1.0,43.31,Friday,21
07156fa55794dec196d72e6d8b07339a,8c21f1094ecde16bfb67f9226a37cf41,delivered,2018-08-18 13:32:36,2018-08-18 13:50:07,2018-08-23 17:18:00,2018-08-27 16:58:46,2018-08-27,3b8b040e02598a340cb390713891f895,11055,santos,SP,1.0,credit_card,4.0,133.63,Saturday,13
c1f93f3729018caa75319804a59481db,d44c886d9d7a76bdcd3df6adccde822d,delivered,2018-06-17 02:25:02,2018-06-17 02:35:11,2018-06-18 14:18:00,2018-06-22 00:43:33,2018-07-12,503a250090351d81384a77cf5deb8855,9220,santo andre,SP,1.0,credit_card,1.0,42.77,Sunday,2
6e24be5a5995507b208981073d5b6820,4c387e88401ccad5d2caef58bd1e2640,delivered,2018-06-11 19:55:25,2018-06-11 20:23:15,2018-06-12 12:35:00,2018-06-13 23:46:25,2018-06-20,195ff54feef43a6051017e0d6748ed6b,11045,santos,SP,1.0,credit_card,3.0,37.82,Monday,19
e9d8fe23d3a29a599625b57e5fd6766b,4bf085b925c646ce8c6b130fd67438ee,delivered,2018-07-18 16:40:46,2018-07-20 04:45:18,2018-07-20 12:10:00,2018-07-21 18:16:50,2018-08-01,e7317fbe56bb2312a809b11f1b602523,18409,itapeva,SP,1.0,boleto,1.0,103.48,Wednesday,16
f3a5594ec1dbbdb286b45516754c5655,bf05af44d2e0d83ff0e0e0613347519c,delivered,2018-02-06 15:33:59,2018-02-07 15:30:34,2018-02-07 23:52:56,2018-02-08 23:04:23,2018-02-22,6c1eea6e359f7344fa11a0a066c0dbca,4571,sao paulo,SP,1.0,credit_card,3.0,431.65,Tuesday,15
6b3ff248b137a5f8d4efe61a1fd4ebbc,f01265d4a727959f6735b9029567b708,delivered,2018-05-09 09:17:47,2018-05-11 02:57:54,2018-05-11 15:31:00,2018-05-14 20:42:12,2018-05-18,c1867eddd348156db74c8f64be7f860c,13188,hortolandia,SP,1.0,boleto,1.0,35.77,Wednesday,9
dc8c9fb3edc11055d2fa5198744dff2b,089d1516887ddca8fe02ef9df9fe1e2a,delivered,2018-05-07 11:43:04,2018-05-09 02:54:17,2018-05-10 09:16:00,2018-05-15 22:34:44,2018-05-28,250ff4b596100260ab4631ee13fa63b8,17600,tupa,SP,1.0,boleto,1.0,199.0,Monday,11
aca3b492e82b71863328c4c288861ca2,9be914d71f87403b18d4008de773d816,delivered,2018-02-27 22:35:46,2018-02-27 22:48:15,2018-03-09 22:09:38,2018-03-14 21:06:57,2018-03-27,1f8f2b30839c516303367fe0955f69bb,2925,sao paulo,SP,1.0,credit_card,2.0,157.55,Tuesday,22
8de6e40b8573fbdbb0f6e31af3b8006f,c81365d11511bb57b8fe9a8d3fab8883,delivered,2018-01-02 02:28:40,2018-01-02 02:38:24,2018-01-03 17:15:18,2018-01-09 19:33:13,2018-01-24,a7bc069d832786d5e0230ef0c6ce236c,8717,mogi das cruzes,SP,1.0,credit_card,1.0,83.22,Tuesday,2
cf33134e239432c52a6d5390e7f8a235,cbfbf63b5569b8c8f5c22d37ebd777fe,delivered,2018-05-04 17:28:45,2018-05-04 17:50:38,2018-05-07 14:32:00,2018-05-14 20:32:33,2018-05-29,eab15a226ae8bfc913d38b4b6a5c1d82,19160,alvares machado,SP,1.0,credit_card,10.0,890.59,Friday,17
ff9ec55d9d4d0d2c46cdb45f4c1b4910,fde1321a08bd8310dad05e3006676906,delivered,2018-05-16 10:57:01,2018-05-16 11:19:10,2018-05-17 16:22:00,2018-05-24 21:03:51,2018-06-19,633cc48640ca207ffa02e98523568283,13023,campinas,SP,1.0,credit_card,2.0,162.16,Wednesday,10
bc51cd3b8ddb527aa8044bc4198aed29,c89fc94a8e99d8fb2237d7edd4b3384c,delivered,2018-08-03 10:41:35,2018-08-03 10:50:24,2018-08-03 12:37:00,2018-08-04 18:03:42,2018-08-08,086d34d6252f06ace8593f7fa51bacd8,4370,sao paulo,SP,1.0,credit_card,3.0,36.36,Friday,10
1ab8b3bd6a4d22497ce5164c01bc0e2c,48e845c7d4f24b06238cfa353f4d22d4,delivered,2018-03-05 16:53:36,2018-03-07 02:15:33,2018-03-21 18:40:42,2018-03-26 15:14:39,2018-04-05,dd0c06504f137b0f411c0a6d61efd876,8738,mogi das cruzes,SP,1.0,boleto,1.0,63.95,Monday,16
2a898774ad769f760b6ae1e81775a309,35e4137487e7d29bf21e0a4167fd0699,delivered,2018-04-02 08:25:58,2018-04-02 08:48:49,2018-04-03 17:04:40,2018-04-04 19:14:44,2018-04-12,acc1b82f2920beb55f439d0dd3cf48cd,5018,sao paulo,SP,1.0,credit_card,1.0,34.69,Monday,8
41189ec3ec41a82996b68cb4a6a661fa,b1d8366f1aab5e4d9f7f73734daa6d58,delivered,2018-04-28 15:00:33,2018-04-28 15:11:20,2018-05-02 13:43:00,2018-05-07 22:09:30,2018-05-15,68ef37029e128c6e666b338276b2a47f,12608,lorena,SP,1.0,credit_card,1.0,22.79,Saturday,15
35a360830279232c27d0a97a124047a7,6dea049b02f7cdcb440de78b7d4d5883,delivered,2018-05-08 14:16:20,2018-05-08 14:30:21,2018-05-14 14:37:00,2018-05-17 17:41:47,2018-05-24,26728fb51596755c923c21f756fcd11c,19160,alvares machado,SP,1.0,credit_card,4.0,202.76,Tuesday,14
9ce41d418568ba8baf957d5490932291,02acb517fba465aad1f1332faaf4b1b4,delivered,2018-03-13 10:49:33,2018-03-13 11:08:33,2018-03-16 20:18:36,2018-04-02 22:48:52,2018-03-29,f98c5a62dd300cc4e7a96b7b7ccb4451,18150,ibiuna,SP,1.0,credit_card,4.0,188.0,Tuesday,10
c1101a911387fc42d24230c28f75f016,c54850e0308f8bdd7d21266938cf544e,delivered,2018-07-30 15:58:13,2018-07-30 19:31:56,2018-08-08 11:27:00,2018-08-14 02:14:52,2018-08-24,16685d085229f6315c19ee66eff0049a,2616,sao paulo,SP,1.0,credit_card,2.0,99.88,Monday,15
f506fd1443d94ad16f25a94426fb8805,fd96f7c811ef18a28ec69e471328b60b,delivered,2018-05-24 22:57:40,2018-05-24 23:18:23,2018-05-25 15:30:00,2018-06-02 20:18:34,2018-06-21,aee141085e7394b0d26736b002c65413,6149,osasco,SP,1.0,credit_card,10.0,277.5,Thursday,22
af32671d0b8ce510a94d9111d97371d3,ccafbef5836bb3f6604cd55c75d54b4b,delivered,2018-03-13 06:30:45,2018-03-15 03:29:31,2018-03-16 18:14:00,2018-03-21 17:41:01,2018-04-02,37787985ad57f421268d1da9e9555eea,9613,sao bernardo do campo,SP,1.0,boleto,1.0,162.48,Tuesday,6
9509e22a50417250e3fd7a2bb03d584c,3fe95cb06e9595e91a7dc8d838c9aca0,delivered,2018-05-29 14:38:46,2018-05-29 14:52:29,2018-05-29 19:05:00,2018-06-06 14:29:03,2018-06-21,3b31c08b0c36f8834eed8fa4b0b5a172,4231,sao paulo,SP,1.0,credit_card,2.0,20.19,Tuesday,14
be672f99f61bb90b0430f407ba4378cb,8342323ca97ec421480430c2a893aca2,delivered,2018-08-21 11:10:08,2018-08-21 11:31:17,2018-08-21 13:50:00,2018-08-22 22:36:43,2018-08-24,4d76ce9a79540306c7c6a2f94bbd611b,1230,sao paulo,SP,1.0,credit_card,1.0,107.85,Tuesday,11
c70910216a8ff28d93ac7e1c39663784,0750e4ba17152e6b83cf55f61d391e3b,delivered,2018-05-31 15:20:37,2018-05-31 15:34:39,2018-06-22 18:42:00,2018-06-26 00:28:37,2018-07-04,6f7dc012e1b99d3f08d73de3b7958c8c,7095,guarulhos,SP,1.0,credit_card,8.0,236.36,Thursday,15
953430cd8e4584aaafc39ba5eed96547,c4fa4315b879e1c56f1d536e67d4f8ec,delivered,2018-03-20 17:46:18,2018-03-21 02:55:53,2018-03-21 19:41:50,2018-03-24 01:33:15,2018-04-02,00e8de2edf1a4ac05a65e36b4682cd9e,3436,sao paulo,SP,1.0,boleto,1.0,127.71,Tuesday,17
319eacb78731ec0f85e21a220556e6e5,066ec1a6ec56a0f8b161b37ddfd738db,delivered,2018-06-11 21:14:29,2018-06-11 21:40:49,2018-06-12 14:24:00,2018-06-20 14:15:46,2018-07-04,f1a35daa921b19e51ec270f213830764,8051,sao paulo,SP,1.0,credit_card,5.0,286.17,Monday,21
8ac09207f415d55acff302df7d6a895c,2d8bf5f6862af587af2e0b085a04bf0d,delivered,2018-01-29 14:50:01,2018-01-29 15:18:37,2018-01-30 17:36:57,2018-02-01 15:43:08,2018-02-14,501598d5821539430a35385474cd44d9,9950,diadema,SP,1.0,credit_card,4.0,244.15,Monday,14
8497feec743d70689576b2849a5ae95f,1846f31738b622a163fe57dd41f2df49,delivered,2018-01-17 22:12:44,2018-01-17 22:29:52,2018-01-19 00:19:01,2018-01-26 22:36:27,2018-02-07,21a9117f4f2d0eef9bece51e17bf1b71,16290,brauna,SP,1.0,credit_card,1.0,107.17,Wednesday,22
d956b6bc3c18434daf20182e6a625c86,11457c0edf75e08d409cc85b203bac66,delivered,2018-06-05 18:07:55,2018-06-05 18:33:28,2018-06-06 14:25:00,2018-06-07 17:47:56,2018-06-29,e89d69a7a35e112ecc985a05c0f0ae5a,13847,mogi-guacu,SP,1.0,credit_card,3.0,212.01,Tuesday,18
e1427e7a68ffc45df4603af512ceb4f1,7397a25461134bddf71cea96f9f39169,delivered,2018-04-25 17:45:35,2018-04-25 19:12:18,2018-04-26 13:48:00,2018-04-30 16:27:52,2018-05-21,552d8ab3877d4823cc8413e0af262098,2713,sao paulo,SP,1.0,boleto,1.0,50.22,Wednesday,17
9aeb1e41ad6d0b90e6342fc5bf592276,13e613b22c4cf864ac2fc00ecdea5fb6,delivered,2018-02-12 17:06:30,2018-02-15 04:07:53,2018-02-15 16:12:40,2018-02-16 16:17:25,2018-02-26,c9d7e6e0c6eaa74de5ba8d684240260b,1521,sao paulo,SP,1.0,boleto,1.0,42.68,Monday,17
e62a2c7e26cd6f85782df6f5e4e36264,1ea175d3ab6e3bf69c3fbbc0f4c59801,delivered,2018-01-12 19:19:31,2018-01-13 04:55:20,2018-01-15 17:28:35,2018-01-25 22:45:38,2018-02-02,e63a75e5f4e4910e278dcb39c92affd2,11704,praia grande,SP,1.0,boleto,1.0,119.25,Friday,19
49e24f3b7bd666cfb8fcedefdf35785b,eb8ae179d7fc6dd795e9a3ca6be928fc,delivered,2018-07-20 14:19:30,2018-07-20 14:30:21,2018-07-24 08:30:00,2018-07-27 18:29:30,2018-08-03,a5ea267ed08cc63f6848c14b2f2ec313,14300,batatais,SP,1.0,credit_card,8.0,565.5,Friday,14
